id,tokencount,department,messagecount,method,created_on,updated_on
5610,452,POR-S1/51,1,Brainstorm,2024-01-22 08:38:40.438553,2024-01-22 08:38:40.438559
5613,128,ITM-BdWL,1,Chat,2024-01-22 08:40:47.046563,2024-01-22 08:40:47.046569
5616,274,ITM-BdWL,2,Chat,2024-01-22 08:44:09.234218,2024-01-22 08:44:09.234224
5622,312,KVR-GL/31,2,Chat,2024-01-22 09:15:00.188585,2024-01-22 09:15:00.188591
5624,33839,RKU-II-1,1,Sum,2024-01-22 09:22:08.083252,2024-01-22 09:22:08.083267
5626,364,RBS-ZIM-SÜD-1,1,Chat,2024-01-22 09:49:36.738138,2024-01-22 09:49:36.738145
5628,189,ITM-KM82,1,Chat,2024-01-22 09:52:26.117654,2024-01-22 09:52:26.117662
5629,309,ITM-KM82,2,Chat,2024-01-22 09:53:07.561651,2024-01-22 09:53:07.561658
5631,632,POR-5,1,Chat,2024-01-22 09:54:30.050313,2024-01-22 09:54:30.050319
5633,303,RAW-FB2-SG2,1,Chat,2024-01-22 09:59:09.678479,2024-01-22 09:59:09.678485
5636,3346,RBS-ZIM-SÜD-1,5,Chat,2024-01-22 10:06:40.280766,2024-01-22 10:06:40.280772
5639,249,PLAN-HAI-21,1,Chat,2024-01-22 10:16:20.110621,2024-01-22 10:16:20.110627
5645,921,PLAN-HAI-21,1,Brainstorm,2024-01-22 10:18:55.787670,2024-01-22 10:18:55.787676
5646,538,PLAN-HAI-21,3,Chat,2024-01-22 10:19:12.514879,2024-01-22 10:19:12.514885
5650,494,MSE-PDIGIT-QB,1,Chat,2024-01-22 10:33:28.050628,2024-01-22 10:33:28.050635
5655,982,KVR-IV-BD VO-II,4,Chat,2024-01-22 10:46:29.910680,2024-01-22 10:46:29.910686
5656,239,KVR-III/2322,1,Chat,2024-01-22 10:46:55.196544,2024-01-22 10:46:55.196549
5660,75,RIT-I-A2,3,Chat,2024-01-22 10:53:55.746954,2024-01-22 10:53:55.746960
5664,602,RIT-I-A6,2,Chat,2024-01-22 11:06:57.824437,2024-01-22 11:06:57.824443
5671,1064,BAU-HZ2,5,Chat,2024-01-22 11:10:39.020532,2024-01-22 11:10:39.020538
5672,1644,BAU-HZ2,6,Chat,2024-01-22 11:11:08.509419,2024-01-22 11:11:08.509425
5674,3152,BAU-HZ2,8,Chat,2024-01-22 11:12:33.492570,2024-01-22 11:12:33.492576
5677,2016,PLAN-HAI-22,2,Chat,2024-01-22 11:36:32.276203,2024-01-22 11:36:32.276209
5678,293,ITM-KM34,1,Chat,2024-01-22 11:41:18.955118,2024-01-22 11:41:18.955124
5679,487,BAU-HZ2,1,Chat,2024-01-22 11:41:49.107467,2024-01-22 11:41:49.107474
5681,4049,PLAN-HAI-22,3,Chat,2024-01-22 11:45:29.747512,2024-01-22 11:45:29.747518
5682,4063,PLAN-HAI-22,3,Chat,2024-01-22 11:45:52.220224,2024-01-22 11:45:52.220231
5683,589,ITM-KM34,2,Chat,2024-01-22 11:47:39.437086,2024-01-22 11:47:39.437093
5692,24,POR-5/12,1,Chat,2024-01-22 11:49:56.911554,2024-01-22 11:49:56.911561
5696,15,POR-5/12,1,Chat,2024-01-22 11:50:10.620407,2024-01-22 11:50:10.620413
5700,852,BAU-HZ2,1,Chat,2024-01-22 11:53:48.441088,2024-01-22 11:53:48.441095
5702,1952,BAU-HZ2,2,Chat,2024-01-22 11:54:21.069731,2024-01-22 11:54:21.069737
5703,1223,POR-5/12,1,Brainstorm,2024-01-22 11:55:22.790607,2024-01-22 11:55:22.790612
5709,372,POR-5/12,1,Chat,2024-01-22 11:57:32.383396,2024-01-22 11:57:32.383402
5713,294,ITM-KM83,2,Chat,2024-01-22 12:36:58.149522,2024-01-22 12:36:58.149528
5717,324,POR-BdR/Kom,1,Chat,2024-01-22 12:58:04.185430,2024-01-22 12:58:04.185436
5718,170,POR-BdR/Kom,1,Chat,2024-01-22 12:58:31.131790,2024-01-22 12:58:31.131796
5721,316,RIT-RL-BdR,1,Chat,2024-01-22 13:05:30.501350,2024-01-22 13:05:30.501357
5722,648,S-I-WH2,2,Chat,2024-01-22 13:07:26.640877,2024-01-22 13:07:26.640883
5726,976,ITM-IBS21,1,Brainstorm,2024-01-22 13:35:04.684295,2024-01-22 13:35:04.684301
5727,166,ITM-IBS21,1,Chat,2024-01-22 13:35:15.409494,2024-01-22 13:35:15.409500
5728,429,ITM-IBS21,2,Chat,2024-01-22 13:35:28.177217,2024-01-22 13:35:28.177224
5732,610,GeschSt des GPR,1,Chat,2024-01-22 13:37:22.845618,2024-01-22 13:37:22.845625
5733,428,S-II-KJF/KT,1,Chat,2024-01-22 13:42:12.877768,2024-01-22 13:42:12.877775
5734,982,S-II-KJF/KT,2,Chat,2024-01-22 13:44:48.562570,2024-01-22 13:44:48.562576
5735,3038,PLAN-HAI-22,1,Sum,2024-01-22 13:53:28.206733,2024-01-22 13:53:28.206740
5738,796,MOR-GB2.11,2,Chat,2024-01-22 14:13:49.306654,2024-01-22 14:13:49.306660
5739,1009,MOR-GB2.11,3,Chat,2024-01-22 14:14:32.309743,2024-01-22 14:14:32.309749
5740,1277,MOR-GB2.11,4,Chat,2024-01-22 14:15:23.348644,2024-01-22 14:15:23.348651
5743,1722,RIT-RL-BdR,4,Chat,2024-01-22 14:21:33.416655,2024-01-22 14:21:33.416661
5745,194,ITM-KM83,1,Chat,2024-01-22 14:51:22.370871,2024-01-22 14:51:22.370877
5750,1868,ITM-KM83,5,Chat,2024-01-22 14:53:48.591513,2024-01-22 14:53:48.591520
5752,750,ITM-KM82,3,Chat,2024-01-22 14:54:55.009608,2024-01-22 14:54:55.009614
5754,3522,RBS-ZIM-SÜD-1,6,Chat,2024-01-22 14:58:50.060943,2024-01-22 14:58:50.060950
5756,293,ITM-KM83,1,Chat,2024-01-22 14:59:47.852407,2024-01-22 14:59:47.852413
5761,4202,RBS-ZIM-SÜD-1,10,Chat,2024-01-22 15:11:22.777312,2024-01-22 15:11:22.777318
6021,925,ITM-IBS152,1,Brainstorm,2024-01-24 06:56:06.366210,2024-01-24 06:56:06.366221
6022,617,ITM-IBS152,1,Brainstorm,2024-01-24 06:56:21.488683,2024-01-24 06:56:21.488689
6023,764,ITM-IBS152,1,Brainstorm,2024-01-24 06:56:43.701466,2024-01-24 06:56:43.701471
6024,189,RBS-ZIM-SÜD-1,1,Chat,2024-01-24 07:05:58.263060,2024-01-24 07:05:58.263070
6025,177,RBS-ZIM-SÜD-1,1,Chat,2024-01-24 07:06:12.585443,2024-01-24 07:06:12.585450
6029,1168,RBS-ZIM-SÜD-1,5,Chat,2024-01-24 07:14:39.206619,2024-01-24 07:14:39.206627
6030,1372,RBS-ZIM-SÜD-1,6,Chat,2024-01-24 07:15:32.688825,2024-01-24 07:15:32.688832
6032,275,KR-RV-G-VK,1,Chat,2024-01-24 07:16:14.058470,2024-01-24 07:16:14.058476
3797,562,MOR-GB2.45,1,Brainstorm,2024-01-08 15:38:01.637966,2024-01-08 15:38:01.637970
3799,162,ITM-BdWL,1,Chat,2024-01-08 15:53:03.541342,2024-01-08 15:53:03.541349
3804,168,MSE-32T1-B,1,Chat,2024-01-09 05:19:24.087914,2024-01-09 05:19:24.087924
3805,122,MSE-32T1-B,1,Chat,2024-01-09 05:23:08.029037,2024-01-09 05:23:08.029046
3806,252,MSE-32T1-B,2,Chat,2024-01-09 05:23:24.343456,2024-01-09 05:23:24.344131
3807,531,MSE-32T1-B,3,Chat,2024-01-09 05:23:52.709703,2024-01-09 05:23:52.709710
3808,233,MSE-32T1-B,1,Chat,2024-01-09 05:40:51.740496,2024-01-09 05:40:51.740503
3809,745,MSE-32T1-B,2,Chat,2024-01-09 05:45:40.928757,2024-01-09 05:45:40.928763
3810,180,MSE-32BV,1,Chat,2024-01-09 06:17:08.445242,2024-01-09 06:17:08.451576
3811,880,MSE-32BV,1,Brainstorm,2024-01-09 06:17:33.057895,2024-01-09 06:17:33.057900
3812,1032,MSE-32T1-B,3,Chat,2024-01-09 06:25:44.608609,2024-01-09 06:25:44.608618
3813,49,KVR-III/2322,1,Chat,2024-01-09 07:23:21.842203,2024-01-09 07:23:21.842209
3814,48,KVR-III/2322,1,Chat,2024-01-09 07:23:25.340064,2024-01-09 07:23:25.340071
3815,75,KVR-III/2322,2,Chat,2024-01-09 07:23:32.767311,2024-01-09 07:23:32.767318
3816,109,KVR-III/2322,3,Chat,2024-01-09 07:23:44.418286,2024-01-09 07:23:44.418293
3817,315,ITM-KM81,1,Chat,2024-01-09 07:30:48.482695,2024-01-09 07:30:48.482703
3818,621,ITM-KM81,2,Chat,2024-01-09 07:32:21.709324,2024-01-09 07:32:21.709331
3819,1067,ITM-KM81,3,Chat,2024-01-09 07:33:26.139006,2024-01-09 07:33:26.139012
3820,72,ITM-IBS342,1,Chat,2024-01-09 07:38:08.748746,2024-01-09 07:38:08.748752
3821,177,ITM-IBS342,1,Chat,2024-01-09 07:42:47.764106,2024-01-09 07:42:47.764114
3822,342,ITM-IBS342,2,Chat,2024-01-09 07:43:20.045005,2024-01-09 07:43:20.045011
3823,405,ITM-IBS342,3,Chat,2024-01-09 07:46:01.796675,2024-01-09 07:46:01.796681
3824,495,ITM-IBS342,4,Chat,2024-01-09 07:46:27.561954,2024-01-09 07:46:27.561961
3825,285,ITM-KM82,1,Chat,2024-01-09 07:55:21.442286,2024-01-09 07:55:21.442293
3826,656,ITM-KM82,2,Chat,2024-01-09 07:56:02.269402,2024-01-09 07:56:02.269408
3827,1425,ITM-KM81,4,Chat,2024-01-09 08:10:18.420255,2024-01-09 08:10:18.420262
3828,392,ITM-IBS411,1,Chat,2024-01-09 08:13:53.332719,2024-01-09 08:13:53.332725
3829,1904,ITM-KM81,5,Chat,2024-01-09 08:14:51.000371,2024-01-09 08:14:51.000379
3830,441,ITM-IBS411,2,Chat,2024-01-09 08:16:34.560426,2024-01-09 08:16:34.560432
3831,751,ITM-IBS411,3,Chat,2024-01-09 08:16:38.239701,2024-01-09 08:16:38.239707
3832,2165,ITM-KM81,6,Chat,2024-01-09 08:16:41.424389,2024-01-09 08:16:41.424396
3833,1058,ITM-IBS411,4,Chat,2024-01-09 08:16:52.763897,2024-01-09 08:16:52.763903
3834,1361,ITM-IBS411,5,Chat,2024-01-09 08:17:30.219383,2024-01-09 08:17:30.219391
3835,2392,ITM-KM81,7,Chat,2024-01-09 08:30:04.106112,2024-01-09 08:30:04.106119
3836,2470,ITM-KM81,8,Chat,2024-01-09 08:34:14.500670,2024-01-09 08:34:14.500677
3837,2704,ITM-KM81,9,Chat,2024-01-09 08:36:09.184977,2024-01-09 08:36:09.184983
3838,3037,ITM-KM81,10,Chat,2024-01-09 08:38:48.133820,2024-01-09 08:38:48.133826
3839,3378,ITM-KM81,11,Chat,2024-01-09 08:40:50.796826,2024-01-09 08:40:50.796843
3840,3672,ITM-KM81,12,Chat,2024-01-09 08:47:25.764860,2024-01-09 08:47:25.764866
3841,1524,MSE-32T1-A,1,Chat,2024-01-09 08:51:00.579193,2024-01-09 08:51:00.579199
3842,1801,MSE-32T1-A,2,Chat,2024-01-09 08:51:47.701133,2024-01-09 08:51:47.701139
3843,3167,MSE-32T1-A,3,Chat,2024-01-09 08:52:04.054426,2024-01-09 08:52:04.054432
3844,3459,MSE-32T1-A,4,Chat,2024-01-09 08:53:03.235573,2024-01-09 08:53:03.235580
3845,3505,MSE-32T1-A,5,Chat,2024-01-09 09:01:13.509163,2024-01-09 09:01:13.509169
3846,4706,MSE-32T1-A,6,Chat,2024-01-09 09:01:21.070490,2024-01-09 09:01:21.070496
3847,5911,MSE-32T1-A,7,Chat,2024-01-09 09:01:54.767280,2024-01-09 09:01:54.767286
3848,1642,MSE-32T1-A,1,Chat,2024-01-09 09:02:28.409411,2024-01-09 09:02:28.409418
3849,1923,MSE-32T1-A,2,Chat,2024-01-09 09:03:02.295134,2024-01-09 09:03:02.295141
3850,2012,MSE-32T1-A,2,Chat,2024-01-09 09:03:47.963207,2024-01-09 09:03:47.963213
3851,1789,MSE-32T1-A,1,Brainstorm,2024-01-09 09:06:15.372899,2024-01-09 09:06:15.372904
3852,4516,MSE-32T1-A,1,Sum,2024-01-09 09:06:51.649347,2024-01-09 09:06:51.649354
3853,504,MSE-32T1-B,1,Chat,2024-01-09 09:13:44.612235,2024-01-09 09:13:44.612241
3854,888,MSE-32T1-B,2,Chat,2024-01-09 09:15:36.172785,2024-01-09 09:15:36.172792
3855,157,MSE-32T1-B,1,Chat,2024-01-09 09:23:46.792579,2024-01-09 09:23:46.792586
3856,1250,MSE-32T1-B,3,Chat,2024-01-09 09:34:51.698355,2024-01-09 09:34:51.698362
3857,1547,MSE-32T1-B,4,Chat,2024-01-09 09:36:11.104561,2024-01-09 09:36:11.104567
3858,285,MSE-32T1-B,1,Chat,2024-01-09 09:37:04.339751,2024-01-09 09:37:04.339757
3859,49,MSE-32T1-B,1,Chat,2024-01-09 09:37:15.013708,2024-01-09 09:37:15.013714
3860,382,MSE-32T1-B,2,Chat,2024-01-09 09:38:41.365772,2024-01-09 09:38:41.365779
3861,564,MSE-32T1-B,3,Chat,2024-01-09 09:40:03.354693,2024-01-09 09:40:03.354700
3862,436,POR-5/3,1,Chat,2024-01-09 09:40:37.515333,2024-01-09 09:40:37.515340
3863,682,POR-5/3,2,Chat,2024-01-09 09:41:47.424324,2024-01-09 09:41:47.424330
3864,1172,POR-5/3,3,Chat,2024-01-09 09:42:04.736524,2024-01-09 09:42:04.736530
3865,1761,POR-5/3,4,Chat,2024-01-09 09:42:43.464561,2024-01-09 09:42:43.464567
3866,86,POR-5/3,1,Chat,2024-01-09 09:44:58.039804,2024-01-09 09:44:58.039810
3867,650,POR-5/3,2,Chat,2024-01-09 09:45:38.984311,2024-01-09 09:45:38.984317
3868,304,ITM-KM54,1,Chat,2024-01-09 09:46:10.039608,2024-01-09 09:46:10.039614
3869,1152,POR-5/3,3,Chat,2024-01-09 09:46:30.213438,2024-01-09 09:46:30.213444
3870,740,ITM-KM54,2,Chat,2024-01-09 09:46:43.729495,2024-01-09 09:46:43.729502
3871,372,ITM-KM83,1,Chat,2024-01-09 09:49:57.260175,2024-01-09 09:49:57.260181
3872,1236,ITM-KM54,3,Chat,2024-01-09 09:56:23.101224,2024-01-09 09:56:23.101232
3873,403,ITM-KM-IL,1,Chat,2024-01-09 10:08:09.094135,2024-01-09 10:08:09.094142
3874,418,ITM-KM-IL,1,Chat,2024-01-09 10:21:03.479647,2024-01-09 10:21:03.479654
3875,575,ITM-KM-IL,2,Chat,2024-01-09 10:23:43.392499,2024-01-09 10:23:43.392506
3876,549,ITM-KM-IL,2,Chat,2024-01-09 10:23:44.451244,2024-01-09 10:23:44.451251
3877,755,ITM-KM-IL,3,Chat,2024-01-09 10:24:25.889212,2024-01-09 10:24:25.889218
3878,1080,ITM-KM-IL,3,Chat,2024-01-09 10:25:09.235617,2024-01-09 10:25:09.235623
3879,1143,ITM-KM-IL,4,Chat,2024-01-09 10:25:21.663929,2024-01-09 10:25:21.663936
3880,111,ITM-KM83,1,Chat,2024-01-09 10:29:27.797480,2024-01-09 10:29:27.797485
3881,426,RAW-GB4-6-Stab,1,Chat,2024-01-09 10:29:46.214401,2024-01-09 10:29:46.214406
3882,100,ITM-KM83,1,Chat,2024-01-09 10:30:36.676989,2024-01-09 10:30:36.676995
3883,647,ITM-IBS342,5,Chat,2024-01-09 10:32:21.938806,2024-01-09 10:32:21.938812
3884,608,RAW-GB4-6-Stab,2,Chat,2024-01-09 10:32:48.027587,2024-01-09 10:32:48.027592
3885,661,ITM-BdWL,1,Chat,2024-01-09 10:49:25.737053,2024-01-09 10:49:25.737060
3886,230,ITM-KM-IL,1,Chat,2024-01-09 10:59:22.576080,2024-01-09 10:59:22.576086
3887,203,ITM-KM-IL,1,Chat,2024-01-09 11:10:50.419022,2024-01-09 11:10:50.419028
3888,490,ITM-KM-IL,2,Chat,2024-01-09 11:21:02.976961,2024-01-09 11:21:02.976968
3889,264,ITM-KM82,1,Chat,2024-01-09 11:42:01.186253,2024-01-09 11:42:01.186263
3890,597,ITM-KM82,2,Chat,2024-01-09 11:45:40.372123,2024-01-09 11:45:40.372130
3891,803,ITM-KM82,3,Chat,2024-01-09 11:55:36.839607,2024-01-09 11:55:36.839614
3892,1130,ITM-KM82,4,Chat,2024-01-09 11:56:02.577312,2024-01-09 11:56:02.577345
3893,2522,KVR-GL/31,1,Sum,2024-01-09 11:56:52.746257,2024-01-09 11:56:52.746263
3894,197,ITM-BdWL,1,Chat,2024-01-09 12:00:13.518726,2024-01-09 12:00:13.518732
3895,1271,ITM-IBS342,6,Chat,2024-01-09 12:02:46.363620,2024-01-09 12:02:46.363627
3896,1393,ITM-IBS342,7,Chat,2024-01-09 12:03:46.501294,2024-01-09 12:03:46.501301
3897,1719,ITM-IBS342,8,Chat,2024-01-09 12:04:48.438798,2024-01-09 12:04:48.438804
3898,1928,ITM-IBS342,9,Chat,2024-01-09 12:05:37.658246,2024-01-09 12:05:37.658252
3899,383,ITM-BdWL,2,Chat,2024-01-09 12:07:20.939699,2024-01-09 12:07:20.939705
3900,8054,ITM-KM54,1,Chat,2024-01-09 12:14:41.185276,2024-01-09 12:14:41.185282
3901,8054,ITM-KM54,1,Chat,2024-01-09 12:15:04.292992,2024-01-09 12:15:04.292998
3902,2189,ITM-IBS342,10,Chat,2024-01-09 12:16:06.408162,2024-01-09 12:16:06.408168
3903,460,RIT-I-A2,1,Chat,2024-01-09 12:50:04.082364,2024-01-09 12:50:04.082370
3904,318,ITM-KM82,1,Chat,2024-01-09 12:59:16.272096,2024-01-09 12:59:16.272102
3905,652,ITM-KM82,2,Chat,2024-01-09 12:59:58.706017,2024-01-09 12:59:58.706023
3906,2600,ITM-IBS342,11,Chat,2024-01-09 13:13:18.621554,2024-01-09 13:13:18.621561
3907,143,ITM-KM54,1,Chat,2024-01-09 13:36:00.920997,2024-01-09 13:36:00.921003
3908,91,ITM-BdWL,1,Chat,2024-01-09 14:14:27.521130,2024-01-09 14:14:27.521137
3913,4027,ITM-IBS411,1,Chat,2024-01-09 14:27:57.414552,2024-01-09 14:27:57.414559
4812,956,RIT-I-A2,6,Chat,2024-01-17 15:27:55.131617,2024-01-17 15:27:55.131625
4817,2005,RIT-I-A2,11,Chat,2024-01-17 15:59:32.319552,2024-01-17 15:59:32.319559
4820,2600,RIT-I-A2,14,Chat,2024-01-17 16:10:41.137327,2024-01-17 16:10:41.137334
4822,3034,RIT-I-A2,16,Chat,2024-01-17 16:11:21.216071,2024-01-17 16:11:21.216078
4824,3444,RIT-I-A2,18,Chat,2024-01-17 16:12:07.359577,2024-01-17 16:12:07.359583
4826,896,ITM-KM83,2,Chat,2024-01-17 18:58:19.932451,2024-01-17 18:58:19.932459
4832,1091,KR-BewA-L,3,Chat,2024-01-17 21:58:52.284010,2024-01-17 21:58:52.284038
4833,386,ITM-KM54,1,Chat,2024-01-18 05:50:04.525420,2024-01-18 05:50:04.525437
5510,1194,RBS-3-0552,1,Brainstorm,2024-01-20 09:35:44.261729,2024-01-20 09:35:44.261738
5511,923,RBS-3-0552,1,Brainstorm,2024-01-20 09:36:51.994556,2024-01-20 09:36:51.994561
5512,74,MOR-GB1.4,1,Chat,2024-01-20 12:47:12.302998,2024-01-20 12:47:12.303008
5514,5534,MOR-GB1.4,3,Chat,2024-01-20 12:47:41.953254,2024-01-20 12:47:41.953259
5515,9077,MOR-GB1.4,1,Sum,2024-01-20 12:48:25.474054,2024-01-20 12:48:25.474060
5518,3754,MOR-GB1.4,1,Sum,2024-01-20 12:49:24.737920,2024-01-20 12:49:24.737925
5689,630,POR-5/12,2,Chat,2024-01-22 11:49:17.093987,2024-01-22 11:49:17.093993
5691,17,POR-5/12,1,Chat,2024-01-22 11:49:37.227441,2024-01-22 11:49:37.227447
5693,14,POR-5/12,1,Chat,2024-01-22 11:50:06.388041,2024-01-22 11:50:06.388048
5694,14,POR-5/12,1,Chat,2024-01-22 11:50:08.587700,2024-01-22 11:50:08.587706
5695,14,POR-5/12,1,Chat,2024-01-22 11:50:09.700618,2024-01-22 11:50:09.700623
5697,3636,BAU-HZ2,1,Sum,2024-01-22 11:50:31.564262,2024-01-22 11:50:31.564271
5699,336,POR-5/12,1,Chat,2024-01-22 11:53:45.282080,2024-01-22 11:53:45.282086
5706,1136,POR-5/12,2,Chat,2024-01-22 11:56:10.161755,2024-01-22 11:56:10.161762
5710,724,POR-5/12,2,Chat,2024-01-22 11:59:47.186897,2024-01-22 11:59:47.186904
5711,2905,BAU-HZ2,4,Chat,2024-01-22 12:07:48.700984,2024-01-22 12:07:48.700991
5715,1551,KVR-IV-BD VO-II,6,Chat,2024-01-22 12:42:46.777023,2024-01-22 12:42:46.777030
5716,1843,KVR-IV-BD VO-II,7,Chat,2024-01-22 12:43:45.127441,2024-01-22 12:43:45.127447
5719,2714,PLAN-HAI-41,1,Sum,2024-01-22 13:01:23.233040,2024-01-22 13:01:23.233047
5720,304,S-I-WH2,1,Chat,2024-01-22 13:04:45.646146,2024-01-22 13:04:45.646153
5723,966,S-I-WH2,3,Chat,2024-01-22 13:07:39.025205,2024-01-22 13:07:39.025211
5724,855,RIT-RL-BdR,2,Chat,2024-01-22 13:26:38.382321,2024-01-22 13:26:38.382329
5725,1292,RIT-RL-BdR,3,Chat,2024-01-22 13:27:29.054410,2024-01-22 13:27:29.054417
5736,631,ITM-KM,1,Chat,2024-01-22 13:54:27.761359,2024-01-22 13:54:27.761366
5741,1243,MOR-GB2.11,1,Brainstorm,2024-01-22 14:16:23.663449,2024-01-22 14:16:23.663455
5747,921,ITM-KM83,3,Chat,2024-01-22 14:51:51.250080,2024-01-22 14:51:51.250086
5749,1449,ITM-KM83,4,Chat,2024-01-22 14:53:09.291704,2024-01-22 14:53:09.291711
5755,3636,RBS-ZIM-SÜD-1,7,Chat,2024-01-22 14:59:08.871154,2024-01-22 14:59:08.871161
5758,272,ITM-KM82,1,Chat,2024-01-22 15:04:10.906624,2024-01-22 15:04:10.906631
5759,897,ITM-KM82,2,Chat,2024-01-22 15:10:04.496978,2024-01-22 15:10:04.496984
5760,3971,RBS-ZIM-SÜD-1,9,Chat,2024-01-22 15:10:43.543559,2024-01-22 15:10:43.543565
5763,1552,ITM-KM82,3,Chat,2024-01-22 15:17:27.089140,2024-01-22 15:17:27.089148
5764,2340,ITM-KM82,4,Chat,2024-01-22 15:25:16.560493,2024-01-22 15:25:16.560501
5768,9827,POR-BdR/Kom,2,Chat,2024-01-22 15:43:44.181442,2024-01-22 15:43:44.181449
5770,9853,POR-BdR/Kom,3,Chat,2024-01-22 15:44:34.547152,2024-01-22 15:44:34.547159
5779,581,ITM-KM83,3,Chat,2024-01-22 15:53:50.841188,2024-01-22 15:53:50.841195
5781,920,ITM-KM83,4,Chat,2024-01-22 15:54:24.478219,2024-01-22 15:54:24.478225
5783,15366,POR-BdR/Kom,4,Chat,2024-01-22 15:56:30.518021,2024-01-22 15:56:30.518027
6033,1585,RBS-ZIM-SÜD-1,7,Chat,2024-01-24 07:16:56.667473,2024-01-24 07:16:56.667565
6037,910,BAU-T312,1,Brainstorm,2024-01-24 07:32:54.301099,2024-01-24 07:32:54.301105
6042,165,POR-5/3,3,Chat,2024-01-24 07:43:12.807855,2024-01-24 07:43:12.807862
6044,401,POR-5/3,4,Chat,2024-01-24 08:00:37.601659,2024-01-24 08:00:37.601666
6047,236,ITM-KM81,1,Chat,2024-01-24 08:05:17.557505,2024-01-24 08:05:17.557512
6054,355,POR-5/3,2,Chat,2024-01-24 08:17:26.137104,2024-01-24 08:17:26.137111
6057,1147,POR-5/3,5,Chat,2024-01-24 08:21:17.567085,2024-01-24 08:21:17.567092
6061,491,PLAN-HAI-43,2,Chat,2024-01-24 08:30:52.102745,2024-01-24 08:30:52.102752
6063,655,PLAN-HAI-43,3,Chat,2024-01-24 08:48:08.716099,2024-01-24 08:48:08.716105
6066,1082,PLAN-HAI-43,6,Chat,2024-01-24 09:02:27.891356,2024-01-24 09:02:27.891364
6067,1162,PLAN-HAI-43,7,Chat,2024-01-24 09:03:39.521522,2024-01-24 09:03:39.521527
6073,814,ITM-KM-IL,1,Brainstorm,2024-01-24 09:17:08.809806,2024-01-24 09:17:08.809812
6075,1298,REV-PG2,1,Brainstorm,2024-01-24 09:17:21.676787,2024-01-24 09:17:21.676792
6076,501,ITM-KM-IL,1,Chat,2024-01-24 09:18:55.389342,2024-01-24 09:18:55.389349
6080,1817,ITM-KM-IL,3,Chat,2024-01-24 09:20:08.407558,2024-01-24 09:20:08.407565
6082,1044,REV-PG2,3,Chat,2024-01-24 09:20:42.051026,2024-01-24 09:20:42.051033
6085,4696,ITM-KM-IL,1,Sum,2024-01-24 09:24:14.972075,2024-01-24 09:24:14.972081
6086,336,ITM-KM82,1,Chat,2024-01-24 09:32:02.882958,2024-01-24 09:32:02.882966
6087,518,ITM-KM82,2,Chat,2024-01-24 09:32:40.506988,2024-01-24 09:32:40.506994
6090,4054,KVR-GL/31,1,Sum,2024-01-24 09:39:45.414856,2024-01-24 09:39:45.414862
6091,467,REV-PG7,1,Chat,2024-01-24 09:42:35.518364,2024-01-24 09:42:35.518370
6098,1425,REV-PG7,4,Chat,2024-01-24 09:49:38.399744,2024-01-24 09:49:38.399751
6099,48,REV-PG5,1,Chat,2024-01-24 09:49:51.457146,2024-01-24 09:49:51.457152
6100,112,REV-GL,1,Chat,2024-01-24 09:49:58.353191,2024-01-24 09:49:58.353197
6101,295,REV-PG3,1,Chat,2024-01-24 09:50:02.914408,2024-01-24 09:50:02.914415
6102,565,REV-R,3,Chat,2024-01-24 09:50:03.707904,2024-01-24 09:50:03.707910
6108,188,REV-LTG,1,Chat,2024-01-24 09:51:12.503177,2024-01-24 09:51:12.503182
6109,176,REV-PG2,2,Chat,2024-01-24 09:51:20.845965,2024-01-24 09:51:20.845972
6114,488,REV-GL,2,Chat,2024-01-24 09:51:45.454357,2024-01-24 09:51:45.454363
6115,159,REV-PG8,3,Chat,2024-01-24 09:51:47.401408,2024-01-24 09:51:47.401414
6118,188,REV-PG8,4,Chat,2024-01-24 09:52:09.500776,2024-01-24 09:52:09.500783
6120,410,REV-GL,1,Chat,2024-01-24 09:53:16.964414,2024-01-24 09:53:16.964420
6122,298,REV-PG2,1,Chat,2024-01-24 09:53:37.816780,2024-01-24 09:53:37.816786
6125,389,REV-R,1,Chat,2024-01-24 09:53:48.564033,2024-01-24 09:53:48.564039
6126,316,REV-LTG,1,Chat,2024-01-24 09:53:59.269078,2024-01-24 09:53:59.269083
6128,747,REV-PG2,2,Chat,2024-01-24 09:54:35.361062,2024-01-24 09:54:35.361069
6132,646,REV-PG7,2,Chat,2024-01-24 09:55:06.306819,2024-01-24 09:55:06.306826
6133,521,REV-R,2,Chat,2024-01-24 09:55:08.117048,2024-01-24 09:55:08.117054
6134,376,REV-PG8,1,Chat,2024-01-24 09:55:13.769397,2024-01-24 09:55:13.769403
6135,890,REV-PG5,5,Chat,2024-01-24 09:55:23.674598,2024-01-24 09:55:23.674604
6137,779,REV-R,3,Chat,2024-01-24 09:55:40.225338,2024-01-24 09:55:40.225344
6138,882,REV-PG7,3,Chat,2024-01-24 09:55:40.658503,2024-01-24 09:55:40.658509
6139,1334,REV-PG2,3,Chat,2024-01-24 09:55:42.029597,2024-01-24 09:55:42.029604
6144,51,REV-LTG,1,Chat,2024-01-24 09:58:05.647174,2024-01-24 09:58:05.647181
6147,831,REV-PG2,1,Chat,2024-01-24 09:58:26.039083,2024-01-24 09:58:26.039093
6148,2555,REV-PG8,4,Chat,2024-01-24 09:58:35.318269,2024-01-24 09:58:35.318275
6150,1339,REV-PG2,2,Chat,2024-01-24 09:58:55.967148,2024-01-24 09:58:55.967156
